,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319
0,-80.33803124999991,-91.73068008315917,-111.6380312499999,-115.137311594746,-98.02803125,-89.33288162294208,-103.92303124999997,-116.88084411178072,-110.61803125,-106.09956175989188,-116.41803125000011,-114.77078000108983,-74.31303124999997,29.07062854621111,288.9469687499999,838.1427390515813,1655.70696875,2485.752142766921,3047.78696875,3248.611056591449,3098.5369687500006,2577.97913746036,1798.68196875,1171.6217326799729,1083.01196875,1375.0075223689867,1451.15196875,1005.118697843586,381.9569687500001,69.44368815396135,88.19196874999977,115.42835127459963,12.976968750000026,-69.89310058293154,-35.43303125000014,15.61303521865193,-6.428031249999975,-49.90041879397327,-56.038031249999975,-57.63821428840686,-85.61303125,-104.48830578352404,-94.18803125000002,-94.16203935338176,-121.34303124999997,-131.22096246261307,-99.40803125000012,-65.86235565783615,-64.07803124999998,-73.85028269515195,-73.49803125000005,-76.84833285242507,-91.37303125,-95.20366481721096,-79.75303124999996,-66.84467150710131,-66.59303125000014,-64.40572306037737,-60.60303125000004,-74.77810490269695,-100.85303125,-105.49097022801233,-80.84303125000007,-54.17669771705198,-39.533031250000036,-25.502358725892122,-14.198031250000014,-23.93922981380929,-48.503031249999964,-60.690746739141034,-59.07803125000008,-64.07229556745293,-69.27803125000004,-50.43604865038198,-21.953031250000095,-23.987876847648337,-48.12803125000002,-40.697291704762264,5.616968749999813,27.99599272603811,-14.163031250000245,-80.36679923920977,-111.48303125000035,-101.41517167978843,-77.17803124999999,-52.989576071938885,-35.74303125000007,-38.15273544533491,-57.28303124999998,-71.32737743211621,-77.28803124999986,-95.61358987220025,-121.02303125000006,-114.75617134501461,-70.91303124999996,-43.212585157564945,-70.36303125000003,-115.89545928331349,-122.89803124999997,-94.42995578099553,-75.61803125000014,-82.2857719148046,-92.94803125000004,-94.82528776005049,-95.00303124999996,-94.76459477828054,-89.18803125000011,-86.5591661541142,-97.51803125000005,-110.57657643288849,-106.40303125000018,-90.94735581274598,-87.32303124999996,-98.57321636154529,-104.34303125000001,-93.27918646534417,-75.51303125000013,-62.78709475191009,-56.91303125000016,-59.01437993871623,-71.45303124999998,-87.98586027164698,-97.22303124999974,-97.75820588638723,-97.36303125000005,-98.08104320640265,-95.86303124999998,-93.80177718596946,-99.8130312500001,-109.55836372767314,-107.72303124999986,-91.25535563629683,-76.74803125000005,-76.78737552967829,-81.66303125000003,-76.12998038142696,-65.25803125000002,-68.42083773367693,-89.78303124999994,-109.91332114366494,-111.28803125,-100.16721772219117,-94.28303125000008,-97.37980558392145,-98.57303124999974,-93.04179352701888,-88.34803124999999,-88.199107682653,-84.3830312499999,-71.70918260596632,-58.86803124999987,-54.83175452878393,-54.723031250000105,-51.31671096325422,-52.07803124999987,-69.02997985776224,-95.45303124999997,-109.28525952703305,-101.04303125,-84.07066344254233,-73.77803125000011,-70.35298194250572,-68.16303124999999,-69.47498516756048,-77.91803125000004,-85.97821532316854,-81.21803125000017,-63.139316280298516,-44.69303124999996,-37.170221055254956,-40.92803125000019,-51.098295497621095,-64.47803124999996,-78.2879944703958,-89.00803125000004,-96.58216043968915,-104.52803124999983,-111.91557085159853,-111.32803125000008,-100.58042859945675,-89.94303124999973,-88.94485296281093,-91.84303124999988,-88.28779613479705,-84.01303124999995,-94.38761872824072,-117.13303125000007,-129.98286913597246,-121.24303125000002,-105.2655001848523,-98.77303125000005,-98.97853200607888,-97.27303124999997,-97.79298809638671,-105.95303125000005,-112.54561321064074,-107.7680312500001,-99.53963529734273,-98.9230312500001,-98.98698990081377,-89.83303125000009,-83.18501366792464,-95.15803125000015,-112.42781966036978,-107.00303124999998,-83.28052490329958,-76.72303125000008,-99.00838079764623,-117.4180312499999,-104.39153817947629,-79.53803125000017,-79.17807139344,-103.15303124999973,-118.67432412587605,-108.92303125000004,-92.56622842324307,-92.95803125,-107.18420304650031,-114.92803125,-107.87078034465813,-98.27303124999995,-99.00513036666045,-105.42803125000006,-104.11134862814959,-93.74803125,-86.28290170737657,-88.53303124999996,-95.49515770897943,-103.29803124999995,-113.58589032804363,-120.40803125000005,-110.35018361671774,-85.31803125000008,-68.15496794353325,-72.93803124999991,-86.01692323542923,-90.67803125000007,-92.58180438297973,-102.30303125000003,-110.60879090424247,-104.87803124999999,-95.69754182153027,-100.80803125000001,-113.27505636658145,-112.72303125000006,-100.55020130440121,-96.63303125000012,-105.50502887250731,-111.9180312500001,-107.95451781416162,-101.11303125000019,-97.10910442165857,-95.32803125,-98.05751210888309,-105.12803125000016,-105.56840571156758,-93.71803124999998,-83.95384213870886,-88.34803125000005,-92.9880351533736,-82.35803125000024,-72.26967920631944,-85.60303125000004,-107.54994164972827,-103.77803125000003,-77.2034585735694,-66.23803124999996,-86.25160559144463,-111.61803124999994,-120.09100659669497,-118.20803124999996,-115.86792224441793,-110.42303125000011,-104.89686190914446,-110.18803125000022,-119.86739856643725,-112.08803124999993,-84.89984430235249,-61.58303125000006,-54.196711758318784,-51.10803124999994,-47.55558131539003,-57.13803124999991,-82.18906165804447,-102.04303125,-103.38841673468801,-96.55803125,-90.78006533402731,-79.41803124999997,-62.14001108643035,-56.678031249999975,-73.42100584877355,-97.82803124999994,-110.72479578629476,-109.47803124999993,-100.19791725852453,-86.27803124999998,-73.42406005657745,-70.62803125000002,-78.34580634153784,-87.28803125000009,-91.65406862223296,-92.38303124999996,-89.50915830362325,-84.47303125000005,-84.90321299527832,-92.48303125000017,-94.38998133600307,-83.69803125000011,-76.83326063556851,-89.71303124999994,-108.7675931028166,-110.50803125000002,-98.83994895271077,-96.02803125000003,-105.73057763423539,-111.85803125000001,-106.63413963574838,-95.80303125000006,-84.81243753476394
1,-102.16099999999997,-66.54168921425341,-94.57599999999987,-127.4896277987071,-91.691,-58.268899277259464,-112.04100000000005,-167.06702108898284,-115.73599999999995,-49.11045424562029,-96.09600000000002,-162.4225597941028,-97.55100000000004,14.179622354103032,65.40400000000002,298.3806846164571,1028.7440000000004,2044.7870897410985,2759.914,2983.4497157847286,3028.7790000000005,2989.536467976441,2530.0640000000003,1647.536410972992,1020.3090000000003,1125.3795746815383,1473.4340000000002,1281.196837746713,584.9290000000001,89.75747292664917,104.43399999999994,246.2047168000469,167.77399999999997,-4.058262521441193,-58.87099999999998,-54.88168514698435,-99.29100000000011,-125.02130047150389,-71.80100000000002,-35.40969398730746,-82.70600000000002,-122.94089699130143,-86.16599999999997,-47.630432569490424,-70.50099999999992,-93.76643337001582,-71.611,-67.04223507016502,-116.47599999999996,-145.96124062981815,-108.47599999999989,-72.08075084033499,-90.34099999999997,-108.14601662729626,-74.25599999999986,-33.88563515154634,-34.696000000000055,-44.65568270980792,-33.040999999999954,-36.16621117241361,-76.45600000000003,-105.62013371186397,-89.59599999999989,-66.97920749042953,-68.80600000000001,-62.36348126339544,-26.331000000000046,-0.7216401919576043,-10.515999999999877,-17.45618354403203,1.9840000000000089,7.803348539182139,-22.145999999999944,-37.10759819309884,1.9940000000000424,48.955524883910726,43.554,1.8478612192636206,-21.16600000000014,-12.758504785885208,4.649000000000058,19.96907768131149,25.203999999999724,-1.8667009594492754,-60.645999999999816,-103.01273946010711,-87.02600000000044,-33.73768193938804,1.2989999999998503,-6.385183675124324,-37.54099999999997,-62.788418960091235,-68.09099999999998,-61.09401157233317,-63.41599999999982,-83.79574864232688,-100.58599999999998,-91.50524974404553,-72.39099999999982,-75.52191643769436,-97.3910000000001,-106.18512529105477,-96.67099999999988,-95.04760709969537,-108.36600000000006,-112.65460953233962,-98.08099999999993,-85.84131293758645,-90.46600000000004,-100.35111757472612,-104.76099999999998,-108.56392452878771,-112.48599999999998,-107.6252309374918,-95.77599999999998,-89.81355156384956,-91.6359999999998,-93.49253800728523,-98.08099999999988,-111.03738672187656,-118.98600000000005,-104.7942382652488,-80.52599999999998,-75.26441120596245,-93.25599999999999,-112.2824918386751,-118.89600000000009,-117.10936031359009,-107.96100000000007,-89.59677784099304,-72.97599999999983,-70.62627777425223,-75.87600000000016,-77.51357739766283,-83.35100000000003,-101.74030227650816,-114.15100000000002,-99.44660890827306,-73.95599999999996,-71.93798227237747,-93.69600000000007,-107.5542146479182,-98.581,-83.22568760643969,-78.68600000000004,-85.98532869899664,-99.521,-108.81466892975297,-97.91100000000016,-65.93959546119558,-37.565999999999946,-31.178487106601906,-33.0360000000001,-27.23727377105321,-29.305999999999784,-57.71039703088029,-92.79599999999998,-102.11337789672791,-90.58100000000002,-86.79748204531427,-93.941,-94.75410378610991,-92.511,-103.33173350779548,-116.07599999999994,-104.62145960512925,-76.90599999999986,-68.4934716706432,-86.79600000000002,-102.91148435580824,-101.6910000000002,-99.16973893366045,-103.64599999999997,-99.22131647000528,-80.716,-70.15064992269171,-81.55599999999998,-96.94219869936232,-95.1610000000002,-83.66973807692136,-83.86099999999982,-98.77341927582222,-110.92099999999995,-105.4499213993236,-85.89099999999999,-70.06773260639494,-73.42099999999996,-93.3549605808316,-111.12099999999997,-111.92533081249137,-98.19099999999989,-80.30518958526254,-64.63599999999994,-56.85157900281216,-63.986000000000004,-82.1333547632201,-93.506,-88.22483632245856,-78.886,-81.08000738585605,-90.40599999999995,-93.49964983671504,-92.01600000000002,-98.22110370257876,-112.09599999999992,-119.59918536872391,-113.10600000000005,-101.04944266540735,-95.99599999999987,-100.99735957132869,-108.7760000000002,-110.56790511845153,-105.77100000000007,-102.43405479882429,-105.1409999999999,-105.98467194827754,-95.876,-81.91600864180143,-81.17099999999982,-96.37452401355,-110.186,-107.40874952940793,-93.37599999999989,-85.92508148405105,-95.06100000000005,-113.22365819280301,-123.14599999999984,-116.19124292081962,-102.4959999999999,-96.43768600761842,-94.21100000000011,-81.05803704615846,-61.720999999999975,-60.7023754100383,-83.64600000000002,-103.79470363732462,-101.29600000000009,-89.71588410276655,-85.19100000000012,-78.76533611471444,-64.981,-67.46542607740358,-100.83100000000003,-132.57904042604062,-124.11599999999993,-91.40450131759897,-82.09100000000004,-104.7605484765629,-123.63600000000008,-116.78229601164502,-99.01100000000005,-88.64695594016882,-86.78099999999992,-90.01354096107949,-95.68600000000006,-96.32645882263847,-90.90599999999998,-93.07324990118201,-107.85099999999984,-115.92943175882812,-104.19100000000024,-91.83265375667523,-99.59599999999983,-114.86829376623899,-116.07600000000006,-108.31435631108408,-104.75599999999994,-98.75205153111692,-86.33600000000001,-87.29810458410967,-108.666,-118.52683094482981,-95.18100000000001,-70.01387846474678,-78.82600000000002,-102.85179524723927,-103.69099999999989,-85.1421226754803,-73.41600000000028,-67.92535914770039,-59.49599999999987,-64.06456630262343,-89.41099999999989,-103.77113786082265,-87.21100000000004,-74.88098919707991,-96.85100000000008,-119.36915295944591,-104.85599999999998,-83.5984792383434,-98.89600000000009,-125.78461730824912,-116.85099999999998,-87.57359720567291,-81.4909999999999,-89.97129271333887,-82.19600000000001,-75.29229360046799,-97.07100000000008,-118.38037600081726,-101.18100000000001,-74.17630027607359,-82.28599999999994,-104.00021407251064,-98.62100000000008,-87.67691882864206,-105.78599999999983,-122.63195189386046,-101.98100000000017,-82.38529221991138,-106.3759999999999,-130.44341939337468,-104.81099999999999,-76.4238858817015,-104.37600000000003,-142.81277927901905,-125.196,-92.0290780805006,-108.66600000000001,-133.17020588295506
2,-51.43903125000001,-12.0398598606548,-49.63403124999995,-108.14282251570985,-105.9040312500002,-76.44259013090178,-95.00403125000004,-130.11294539866375,-110.19903124999996,-75.22201474275857,-101.72903125000002,-138.93315437414444,-100.33903125000003,-48.11031005529705,-56.65903125000008,53.342588066458575,556.32596875,1388.5641227621215,2169.1859687499996,2689.5596730746834,3046.7009687500004,3206.9091838269906,2855.62096875,1946.3225852595904,1052.0109687500003,775.2900981438318,992.3609687499996,1067.6953549475197,717.34096875,271.16644556012795,95.8859687499999,143.0502543511274,170.27596875000003,106.41214863468238,29.655968750000056,-23.27118315131146,-63.55903125000009,-75.80550566222429,-53.94403125000005,-39.813570005300704,-55.194031249999995,-64.06318305410366,-48.359031249999845,-46.55062614855744,-77.97903124999995,-103.41239757514502,-96.48403124999997,-84.3661451902748,-87.56903124999994,-86.88274209315436,-75.29403125000006,-76.88953206406035,-92.92903125000004,-93.06253393651872,-76.04403125000022,-74.53392429543115,-88.42403125000001,-81.87906950997692,-56.43403125000008,-54.54134305336267,-79.44403125000005,-86.68275314212772,-67.70903125000001,-63.22672565482008,-77.60403124999999,-62.956476719953486,-11.934031250000103,16.787078622115672,-2.7440312499998925,-19.49293453850693,1.9509687499999586,20.772902738070144,-2.1090312499998447,-34.287437628188485,-32.09903125000001,-12.793392435061918,-13.354031249999906,-24.437840276614025,-16.064031250000056,8.5756204230766,28.44596875000005,39.511435231420734,37.700968750000015,3.7579183853931966,-57.62403125000014,-98.04380164119365,-82.33903125000015,-36.397649685053125,-6.624031250000172,-2.4169561197661267,-9.659031250000012,-28.796398276412106,-63.48903124999998,-96.01194980754963,-106.60903124999994,-99.13142339656326,-85.55903125000005,-68.27938527548892,-55.99903124999991,-67.49329732203302,-98.22903125000022,-113.87497605024062,-99.13903125000006,-81.30062684513648,-82.91903124999999,-86.96856280869723,-76.20903125000007,-70.27256706403608,-89.28403125000003,-113.21091976794378,-114.96903125000011,-105.84544256580568,-109.4940312500001,-116.5328437728815,-106.20903124999992,-91.29443380288079,-97.50903125000005,-114.03058516280352,-108.38903124999993,-80.66808198882148,-61.084031249999924,-60.011380758200836,-60.999031249999945,-60.456378023100505,-73.70903124999995,-98.59797801742309,-110.35903125000003,-100.61518858271276,-89.98903125000002,-93.24364610569819,-99.82903124999993,-97.9785636529898,-91.90903124999996,-84.81914227226606,-69.35403124999999,-47.51699732208175,-38.43903124999994,-52.156981357794905,-73.50903124999998,-85.64827243242846,-92.60903124999993,-103.28425677408165,-108.82903124999999,-96.04443368178849,-74.0840312499999,-67.07069029672977,-81.60903124999959,-98.33012833397451,-98.22903125000018,-84.60246914609559,-73.19403124999974,-68.78727975525032,-60.40403124999986,-40.276690707215366,-21.479031249999878,-27.97875650646708,-63.54403124999996,-99.50076748656559,-105.4190312500001,-87.16398180943622,-77.31403125000003,-88.10662352377335,-96.78903125,-86.35942806899163,-75.80903124999998,-88.68167125888965,-110.18403124999999,-104.66718762670857,-67.6990312500001,-31.615919743889407,-20.73903125000001,-28.626829232632645,-41.88903125000003,-58.78247119734349,-76.85903124999999,-87.14328075591735,-90.34403125000001,-97.32720596230241,-105.96903124999989,-101.32625550773005,-86.60903124999986,-85.63916900503068,-101.97903125000002,-106.36403279456103,-83.6690312500001,-61.6316882966305,-67.55903124999998,-85.42613610040398,-87.24903125,-80.87718133391812,-89.00903125000006,-101.67755705321329,-92.26903124999995,-67.68561587654733,-59.19403124999998,-70.57069484635358,-78.10403125000002,-78.32906225098867,-91.05403125000004,-112.80234799954897,-112.59903124999997,-84.30057343984095,-62.014031249999896,-68.68892740115854,-85.8190312499999,-90.7613859501882,-90.00403125,-95.76135535317518,-100.27403124999992,-95.46499351073437,-91.8440312499996,-95.61647205366653,-90.94903125000002,-68.51116401213693,-50.109031249999916,-59.05006165997211,-83.06403124999994,-93.2344197286624,-86.86403124999997,-84.41190054485728,-92.07903124999993,-95.0941898494438,-86.97403125,-80.73862174195544,-86.03403124999994,-94.03173253720844,-93.33903124999999,-87.96980907568344,-89.8490312499998,-100.52692872176232,-109.37903124999993,-107.4995824332608,-95.9840312499999,-80.44479510086715,-64.92403124999994,-55.07974629374903,-60.16403124999999,-82.62243067798033,-108.78903125000001,-120.61934794891047,-116.42903125000002,-109.38839687209367,-106.00903124999994,-99.94160882072751,-88.87903125000015,-81.7464479093094,-83.88403125000019,-89.68487861658318,-94.63403124999998,-98.93583048266066,-96.00403124999991,-78.09562130215014,-58.70903124999999,-63.67428479971382,-89.26403125000004,-97.39617308599884,-69.92403124999998,-39.909994120843976,-45.07403124999995,-74.91513435878602,-93.00403125000014,-91.92163611100679,-93.42903124999988,-106.05684119040163,-114.19903125000003,-105.7871143362938,-87.19903124999996,-72.44334612521621,-72.38903124999999,-88.5915678543121,-107.37903125000005,-111.03093886292737,-102.12903125,-99.86693951900243,-106.90903125000013,-105.32859664667168,-92.96403124999992,-90.96044764338384,-102.30903125000013,-99.96133775598346,-74.4040312500001,-53.942746848917764,-56.129031249999855,-61.45162331169513,-60.16903124999996,-76.68648559614456,-114.10403124999999,-126.30846457308225,-89.53903124999994,-52.695746730852136,-64.69403124999994,-97.57465279989236,-99.62403125000003,-81.74266717517995,-85.31903125000002,-100.6771298719075,-88.59903124999995,-56.87013520069783,-46.244031250000134,-59.81436550117891,-70.1740312500001,-77.25318696138666,-96.90903125000013,-112.15222173130354,-98.04903124999997,-75.91450544988443,-82.2540312500002,-104.63190129038733,-107.89903125000005,-99.63546196911044,-107.88403124999984,-120.38354507543148,-109.68903124999996,-91.22332344155473,-93.16903124999993,-100.45382684700502,-91.53403124999993,-89.72566090392507,-109.99403125000002,-106.26692827458453
3,-112.02703125000001,-55.72126234037903,-122.45703124999982,-192.84178212545672,-125.63703125000009,-51.17755746287378,-130.42203124999978,-217.58954667389483,-122.72203124999993,-5.170720466220274,-90.54203124999998,-206.83266829041145,-84.04703125,106.93241348595262,107.21796874999995,263.73872497482427,1128.8879687500003,2434.946642515289,3280.6579687500002,3396.850076550877,3363.90796875,3406.490471871476,2955.67796875,1843.2013292383888,974.52296875,1084.055655051991,1555.7029687500003,1336.2476766382229,494.0729687500001,-39.835833667080394,60.207968749999964,242.87986196591334,139.35796875,4.13154111103259,39.64296875000025,42.85207734569218,-99.73203124999998,-169.48266647710952,-65.00203125,-4.624492408315206,-101.05703125000002,-159.18673684310698,-65.48203124999988,4.187601569311568,-69.18703125000008,-138.1683016293425,-88.38703125000009,-39.78393755353508,-90.91203125000004,-138.27709399804112,-101.08703124999975,-76.85968891071516,-131.72203124999996,-163.803493451396,-108.14703124999996,-66.47223753760642,-107.83703124999998,-137.7479783033997,-85.67203124999995,-37.86422409351546,-66.97703125000002,-100.64671496957888,-71.58703124999997,-40.40959882716895,-63.00203124999997,-81.99298282996025,-49.64203124999999,-22.948630767470604,-45.212031250000024,-61.277875332140525,-33.83203125000013,-19.69303684985033,-52.40203125000001,-69.56051551009462,-31.18203124999995,6.3523861699068505,3.787968749999976,9.936381886744925,49.977968749999945,57.78299490907361,-5.797031249999947,-72.10069084674939,-76.23203125000003,-55.56991633143696,-68.39203125000007,-100.41663921908557,-114.54203125000006,-113.7913475248112,-102.01203125000002,-61.19042052364668,-13.152031250000093,-20.70179754935461,-83.33703125000002,-116.86840878839696,-81.7620312499999,-45.77128535778424,-69.89203124999995,-115.51802432183852,-120.02703125000002,-91.04709003006994,-70.66203125000015,-68.42751141790757,-77.73203125,-102.13888720360221,-126.3070312500001,-116.23615585906482,-80.59203124999999,-74.25962963760296,-112.5970312500001,-142.77310866163447,-128.64203125,-102.23041309499717,-100.60203125000001,-111.70999390998531,-114.91703124999998,-119.48454028096265,-131.4070312500001,-132.24586527391844,-117.83203124999993,-111.05736715557835,-116.34203125000008,-110.49924830426234,-94.4420312499999,-99.82140194450305,-127.63203125000004,-137.16966483902297,-115.84703125000001,-102.93501953038779,-120.83203125000003,-138.4432391916115,-129.48703124999992,-114.62786253735162,-115.62203125000003,-114.63934449268987,-91.23703125000003,-60.93659746675725,-47.67703125000004,-50.36712086331258,-60.55203124999997,-82.2497305170489,-112.24703125000008,-128.50838035818938,-118.61703125000003,-98.2474209657949,-87.85703125000003,-90.52640927192842,-99.80203125,-109.07320656434126,-109.91203125000044,-100.36848972886631,-92.3370312500004,-91.5429589347475,-81.73203125000009,-54.419798650798896,-37.94703125000002,-61.454813182261276,-103.80703125000001,-119.53635366484781,-105.93703125000002,-100.36222289393615,-116.51203124999986,-129.5896819591771,-125.01203125000004,-117.12280079937658,-114.48203124999993,-107.15803215491454,-94.90703124999987,-90.94610457755996,-92.24203125,-82.04821726019009,-66.86703124999998,-73.66246725306425,-102.92203125000012,-121.60940235398697,-113.95203124999993,-103.95295348163866,-112.37203125000005,-123.90962247466109,-117.55703124999991,-103.41379745804755,-105.11203125000009,-121.93592462719218,-131.45703124999977,-122.27255574449674,-105.31703125000011,-94.23897460352647,-89.30203125000008,-84.90645089560607,-83.33703125,-91.0355921364781,-102.81203125000005,-102.33580182290991,-85.55703125,-72.17817448223025,-79.75203125000007,-95.53982170513682,-94.14203124999987,-77.66181891034753,-73.25703124999995,-89.97300471794713,-104.94203124999986,-100.3367176295086,-89.38703124999981,-92.46731204246197,-106.43703124999998,-112.65426542356259,-103.12703124999996,-86.82555520688493,-77.85703125000002,-83.72495090959237,-98.54203124999992,-106.90776872167612,-102.42703124999974,-98.35450462171198,-107.95703124999989,-120.50492296206698,-113.80203125000003,-87.29352894540241,-65.30703125000011,-67.78408387098321,-90.89203124999992,-114.16381083699771,-116.95203125000005,-94.99677056430139,-69.86203125000007,-70.24452506321785,-95.13203124999976,-112.99453608895107,-107.38203125,-98.40313639704908,-103.55703125000002,-107.00249818190721,-91.63203124999993,-73.41964250266648,-75.11203124999997,-90.06432624590609,-99.95203124999992,-104.21944905247722,-106.18703124999999,-97.73303589588939,-83.9470312500001,-91.02706798898868,-121.57703124999989,-138.00330901472145,-121.15203125000016,-105.14318817792352,-118.55203125000016,-134.74679559126537,-122.5320312500001,-102.0163204123365,-102.90703125000006,-109.90882937717465,-99.73203124999998,-90.66456268595297,-103.45203125000009,-114.46187730633464,-100.39703125000008,-86.33803468851931,-95.45203124999998,-97.8556705284465,-67.86203125000026,-43.43846346161207,-64.89203125000006,-101.65852127491361,-106.38203124999997,-94.73981734299471,-103.15203125000004,-115.25823945886751,-102.42203124999995,-89.99933590087737,-109.20703124999993,-129.5422910502287,-113.36203124999992,-89.82296336203237,-99.48703124999987,-116.05570952892342,-100.75203125000021,-81.47049175236815,-96.83703125000008,-115.80988481955312,-96.83203125,-72.04274318831975,-87.14703124999994,-113.82713907819189,-107.85703125000005,-94.21663975425878,-107.38703124999999,-113.39851509489617,-82.63203124999998,-67.84938382048222,-111.65703124999996,-152.5411661756303,-127.91703125000004,-90.78398170285249,-110.83703124999992,-142.14452633256388,-112.45203125000005,-63.340014372163864,-71.02203124999986,-105.01657555140683,-98.66703125000001,-82.97832655371877,-114.81703124999984,-150.61746773887427,-128.80703125000002,-96.30546799275476,-115.84703124999959,-137.69117099596284,-104.04703125000013,-78.82242442862446,-123.55203124999984,-157.04446053816054,-100.80203125000003,-42.745628158944555,-81.04703124999978,-135.47196060376663,-103.73703125000004,-64.55367636338754,-116.97203125000006,-168.4086983242456
